TxHash,BlockNumber,UnixTimestamp,FromAddress,ToAddress,ContractAddress,Type,Value,Fee,Status,ErrCode,CurrentPrice,TxDateOpeningPrice,TxDateClosingPrice
0x7b960c8693fa9ea6d679ce52c8cc602927fe1ebe09e67b7624ee6deed0dc3fb9,6298990,2024-04-10 16:12:43.000000Z,0x47344346A85d7623Ba8D6fe2ceD8FDa6B0356a4c,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1123856667569,ok,,3843.486211,3505.137342,3505.137342
0x2ac19a72fcf73dead7a34091e64b1015179e486839a2f19bfe3dd45bd19d36c2,6298988,2024-04-10 16:12:39.000000Z,0x03354437f81AE7aE5569F63BA3B4A1325dD12e69,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1012955950946,ok,,3843.486211,3505.137342,3505.137342
0xb9010f4c0f34aa9a2eeec96aaae2ffd4e3b4c98933015434842dbe1ba9d9035e,6298987,2024-04-10 16:12:37.000000Z,0x859745d5385b35cE4384C0655EF9E4a0ae37f2F6,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1018179156463,ok,,3843.486211,3505.137342,3505.137342
0x5fe59e7af2c8d4bfb88f1af777b92fb779920b7f9c4738f1ab3caf987a08250e,6298978,2024-04-10 16:12:19.000000Z,0xbE152Ce2c917F58462fA96D97EfA34e617CB5C5f,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,2344782658554,ok,,3843.486211,3505.137342,3505.137342
0xfeb98cf7357e9245a3e7abb3be158409d359bf6c7cab2502cf058d3989dc6fd4,6298977,2024-04-10 16:12:17.000000Z,0x8EE541C43A3317DfED7a29C419f3d6fbFb8FbAA7,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,2422660590193,ok,,3843.486211,3505.137342,3505.137342
0x6204b9ebed9beda08ca7d14cf4fcbd6cb27f91198bf8ae2b7e9799e864ae91d6,6298975,2024-04-10 16:12:13.000000Z,0x9377c14aC5FC4F8E6FAB40d4915f034091c7B727,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1199565711662,ok,,3843.486211,3505.137342,3505.137342
0xe44a62ef13e820e45d9730bad7f0d71518e747d00c33f4b19d89b6d038332a65,6298974,2024-04-10 16:12:11.000000Z,0xdf538D4D7d0978c3cE9de608bD8dE78D1da27f9B,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1212391511662,ok,,3843.486211,3505.137342,3505.137342
0x9e2eb9e0c9e9cca1feffe5fe902b436e040d3d26c978577171a6bb21eb93bd6e,6298969,2024-04-10 16:12:01.000000Z,0x94bF9AC76063cBDEDffFf0C2c1376BaC234F3442,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1102247579554,ok,,3843.486211,3505.137342,3505.137342
0xf698ced30bcc7b6506b853b8dc4de36b41c2036b6330c1862deb63f5cc8eb233,6298967,2024-04-10 16:11:57.000000Z,0xBEf59341004dDcb691fE1Bee4428d4b027e6E6Fb,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1174596226339,ok,,3843.486211,3505.137342,3505.137342
0xde3bfea71637335399af48842507546625d34f0cfe99ffdd7010df2f0bfe9020,6298964,2024-04-10 16:11:51.000000Z,0xb56Ee863f444B1D58bd7eFEC48ee87A8aA3610Bc,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1037634145836,ok,,3843.486211,3505.137342,3505.137342
0x256085c5161b8c4d5421e59eff3514a4c1f6842bbc34476bbbff44a041d2c801,6298964,2024-04-10 16:11:51.000000Z,0x8D1A4C71642488ABAF01c8b31fa5B711AA3b562b,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,2397332666832,ok,,3843.486211,3505.137342,3505.137342
0x105a868d068fec446b2c6072a77073335b13e6edc00ff1067e0743b3542f6485,6298962,2024-04-10 16:11:47.000000Z,0x7D7756f93c9C303eb310E7E853A901c93135883c,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1181074481400,ok,,3843.486211,3505.137342,3505.137342
0x4d2b27142a3dac77906a1187b59f2efc72062ef103b30fd8574c5be95dd102ab,6298955,2024-04-10 16:11:33.000000Z,0xa42820C9801b3C6513f7913F4Ca20b1d2c603848,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,2337503741321,ok,,3843.486211,3505.137342,3505.137342
0x6892d18fc4c440c37bdd26bd7ce6ad2871bcce96d6202464877fe2b8f3daa706,6298950,2024-04-10 16:11:23.000000Z,0x49aD10F37BE9d65cc6261cd2D6695CaFE4D91017,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1103926963748,ok,,3843.486211,3505.137342,3505.137342
0x7d27baef22ea2d42e754d42f0d329e508f883ba569974e650a1287b29b1f3e7a,6298947,2024-04-10 16:11:17.000000Z,0x3383E78a853B8Ed55eD2E7009B4f993aAbFf8392,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1221652810038,ok,,3843.486211,3505.137342,3505.137342
0x087f0bfa96f418b4871daf3d882f6f2995bceb3296aa833c744f36e68a44681f,6298937,2024-04-10 16:10:57.000000Z,0xE5cDe6071Ff829c1297B7A944ceBB276050a1aE8,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1137553294051,ok,,3843.486211,3505.137342,3505.137342
0x7fb9d5769159bb14be68b8b40178c41ca0ed51e9c075b072a18f06f8fbefcea3,6298934,2024-04-10 16:10:51.000000Z,0xD0961FfFDF9B74FB1C12a4500ee739df8814453A,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1053976003317,ok,,3843.486211,3505.137342,3505.137342
0x853731e8bcd70e8e4fa52c924c53a6aa87a85c3967af672aedce9513b3c0ec60,6298932,2024-04-10 16:10:47.000000Z,0x8a05b461B2bbaF02c1210E8971EE78d8e6771866,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1054823334381,ok,,3843.486211,3505.137342,3505.137342
0xf6a085d56c0bcdcff8137937cd4c7df0994316e88e7f08934022062f0280b829,6298932,2024-04-10 16:10:47.000000Z,0x5A739c49fCa8a970F67D11cfE4FBFEC62B7964d9,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1150859094051,ok,,3843.486211,3505.137342,3505.137342
0x3a23b79f91f227509c057748715561cf688e91e6b0c38676e2f2441805f7c97e,6298929,2024-04-10 16:10:41.000000Z,0x5ee7B52F46D469a1C6F456Cd76647D54fdc6c651,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1212043962507,ok,,3843.486211,3505.137342,3505.137342
0x87f483c053ed9c7bf0696b722c882c094a871c3edd47aadc67b073cab935bab3,6298928,2024-04-10 16:10:39.000000Z,0xD12e040E193a62faDce30c66cb4f1f23084B4608,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1218761245672,ok,,3843.486211,3505.137342,3505.137342
0x66d1ddbb20e1d251e41314d2ef591d9911d5c1129dd91e961740a232d5960f42,6298928,2024-04-10 16:10:39.000000Z,0x1E97bD9594B8c670255AfAfAF50c70e52A624334,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1219109762507,ok,,3843.486211,3505.137342,3505.137342
0xe2c231b6495acb6c5196b6864c0705a7682cd499025c5889badc73d71e93de6d,6298926,2024-04-10 16:10:35.000000Z,0x0BDbB0F5e2D9FF8cA29B4170b5A5D3bdc18Aa07E,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1126170838303,ok,,3843.486211,3505.137342,3505.137342
0x370305a4813e6d259f55b41a0414b44d30938c9e585825fc73f6c8177e16153a,6298926,2024-04-10 16:10:35.000000Z,0x18237a30a0D4Cc858f162d722A0F65A72B82C3f1,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,2352182627826,ok,,3843.486211,3505.137342,3505.137342
0x767264b844eb68e256850ce0f6ebfabaec19fcf8fcfe6a5c9bfdb65e7d886d85,6298922,2024-04-10 16:10:27.000000Z,0xf080B17BF859Ac0152243b122A9Fb5f2641d688D,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,2305455668544,ok,,3843.486211,3505.137342,3505.137342
0x9057049527647c833d184744898e6bfebf527a890dc143f9a7ab1aa312d58baf,6298919,2024-04-10 16:10:21.000000Z,0xA48958FB03F0B650c2Bb57cEE02Ef890B349c4bd,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1145560673387,ok,,3843.486211,3505.137342,3505.137342
0x81efaf690d371d785af213eb31125f897453d9c4fe865b6a266fabf2beb884c3,6298911,2024-04-10 16:10:05.000000Z,0xfdB11df9F919481040d14A6678758ef9aCffF932,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1245086964359,ok,,3843.486211,3505.137342,3505.137342
0xb2a4db8e5872ac4537fae6fefcc12dd9f2d42337d11429f413938bd905b2323f,6298903,2024-04-10 16:09:49.000000Z,0x3177a849e797CC2E81D0CDffA1146B35Afa79Fb9,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1811637432377,ok,,3843.486211,3505.137342,3505.137342
0x845f836f08e45766d3c6a609e3a4b39ff58018c5916f8ec1b125799e7d706d52,6298899,2024-04-10 16:09:41.000000Z,0xB17E5EB21bC74bA6e86e3644F9d110bC96abEf03,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1232852964445,ok,,3843.486211,3505.137342,3505.137342
0xda2aee7fb4ef595e75e8db63e33838b6115308f4d43eb71260b7367a879c5a4d,6298898,2024-04-10 16:09:39.000000Z,0xAEfA4FFAe9770ce44084dA747aF70Df0E1097801,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,2373706642979,ok,,3843.486211,3505.137342,3505.137342
0x68d11cdb14e2dfdb170156dc3bc22f80f7726500e9ab512f5ae6b4161b39b099,6298897,2024-04-10 16:09:37.000000Z,0xCf8A178a5f5d8D3bB77f53424B0589276D41a2E0,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,2458216642979,ok,,3843.486211,3505.137342,3505.137342
0xc20758786c0a327cbaed18f9bb00e61b97af3b208b8092e8e41daabfa120b0ff,6298895,2024-04-10 16:09:33.000000Z,0xd2033db9c5370aC76ABD80823b5c5adC097E2FBF,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1307997141924,ok,,3843.486211,3505.137342,3505.137342
0xe5c2e2edf6031ce2698e3866ec59f7778202b757c6e74cb7cbed8634cf3fff8b,6298894,2024-04-10 16:09:31.000000Z,0x1c2bB42C6001E4eccc39cFceb478F10F02dC6A64,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1294558272525,ok,,3843.486211,3505.137342,3505.137342
0x1ede42ec540c85f0b493b5416c86c38a0abac293d896922e99a45c254cc63b79,6298892,2024-04-10 16:09:27.000000Z,0x129E2f44bD92e6c8E6e5CA6D0Ca4C0e700f0BC33,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1205106417972,ok,,3843.486211,3505.137342,3505.137342
0x00f0ba36da792b103bc0b8970050501739cc6224eeec1f23a31f2982a422e689,6298880,2024-04-10 16:09:03.000000Z,0x135c5BD214eA648462079DD7EAB722Be3B529a13,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1171165901107,ok,,3843.486211,3505.137342,3505.137342
0xd427e2828241e23bc716391fa6990a74e04d655c502a089d621f5d9bec92d00d,6298871,2024-04-10 16:08:45.000000Z,0x923A7dC71C33F82c88C53A9E03Fd0386ca78d36F,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1265713237617,ok,,3843.486211,3505.137342,3505.137342
0xd75d5e64ae3228717a476c8ff305afd126799b27fac293c9915ec29bdf54def6,6298868,2024-04-10 16:08:39.000000Z,0x51376E8A6512C6474a4f6eaB05f0e47B8cC81661,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1258647437617,ok,,3843.486211,3505.137342,3505.137342
0x41f4e15f1be2d11496fe16074885b4b4acc581bfafbeb5d7d95b10dd572fd554,6298866,2024-04-10 16:08:35.000000Z,0x190340Dfd5fdADda329eD6bFDE0456A6275A73A7,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1167233772091,ok,,3843.486211,3505.137342,3505.137342
0xd1ad6704a46238e0c2ae0b70ccd25144481c9e50370943addc5c1bb95179ac98,6298860,2024-04-10 16:08:23.000000Z,0x68faBA9Df8c4Bd940510c7387514A9cCD5d80ef7,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1277540186422,ok,,3843.486211,3505.137342,3505.137342
0x2009c6abc56af10fb6f97f9ed7b28862f95aa08ee10f676d0c0e0e67e5b6817a,6298855,2024-04-10 16:08:13.000000Z,0x69b36A06E8aac1d2B403056CF8d84D6440d9F57e,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1271562053124,ok,,3843.486211,3505.137342,3505.137342
0x0ff71fc0005b4ddc5d27bdcf442d19d83425d426c3d4d83135532f913434e916,6298846,2024-04-10 16:07:55.000000Z,0x59aDB8F4489B0835309366D2f65f4334ae1dbc3c,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1186735392763,ok,,3843.486211,3505.137342,3505.137342
0x468ef476d3e96ea9b07996d83893b8411c049e8f3b7fde5244bbe9ebb79b424f,6298843,2024-04-10 16:07:49.000000Z,0x82f71F4e598433A5c4Ed7D4D7F4309dE0b3C6691,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1203362432303,ok,,3843.486211,3505.137342,3505.137342
0x5bb9dd6514c016dd9528837cf7fdb604b80fa559b26236240368ec3e5fb486fc,6298839,2024-04-10 16:07:41.000000Z,0x3be5627089058C59aa561561cD193181209CF74f,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1299696610700,ok,,3843.486211,3505.137342,3505.137342
0xc43052fe857a3f1987ffcc014bbb2c962c7f69048cbea61151aa0b4c7ef103cb,6298837,2024-04-10 16:07:37.000000Z,0xF4193879757CB6F510C202F5617016Fac7D7595a,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1202941709301,ok,,3843.486211,3505.137342,3505.137342
0x65e9c4bf99f702592670fa0239b88e4508a9bcb607ff5051347f3af1af063816,6298837,2024-04-10 16:07:37.000000Z,0x2e84B79dd9773d712f9D20a98C4ee76541B9533D,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1213370141490,ok,,3843.486211,3505.137342,3505.137342
0x90e75a57fdb11862f58e5c751abe36d41634e1957208e32d1e08e3778ba44bf2,6298827,2024-04-10 16:07:17.000000Z,0xE4365Baf52D89D2dD82c44Ce37bEF62Cf0Af65b8,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1188351735825,ok,,3843.486211,3505.137342,3505.137342
0x1f90710518fcdb57bdcf474ad13ad498baad52433f109c9a74306f535b05db3e,6298826,2024-04-10 16:07:15.000000Z,0xeEE1105b3f17f59c105c73d0a8BBF5882bC68af5,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1188351735825,ok,,3843.486211,3505.137342,3505.137342
0x3532447c607c606a5543426b489220269e2f44ef154be2b7992fcc944c2dfc51,6298822,2024-04-10 16:07:07.000000Z,0x2655689fbe81e37D3BbB79d3450b912A6CCd9F0f,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1209227493050,ok,,3843.486211,3505.137342,3505.137342
0x72efb95af7efbbf744349ccb2f2208c581ee8b40d0675ca9f74199457958bfd2,6298813,2024-04-10 16:06:49.000000Z,0x9F637663535d810829BE535246516C281c8c72a2,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1317109262662,ok,,3843.486211,3505.137342,3505.137342
0x7d84a49e8226e120b82f0aede98549bdd282ec3b927059cf08bb9e3b385f36fe,6298802,2024-04-10 16:06:27.000000Z,0xBBc72966016848f352CFeb82AC697DDd53e1EA36,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1404326870895,ok,,3843.486211,3505.137342,3505.137342
0x6224e93d3f60c8906ced4e1e58733e71d73b9a15d9f4c2cd1a3b442e5a17673b,6298801,2024-04-10 16:06:25.000000Z,0x5DbF34ad251436f47b817aD66b74C261a5029377,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1328653451902,ok,,3843.486211,3505.137342,3505.137342
0x43e449da651ba617317da59cf8e4ca03510059e739e2714338f1d56208fe55a6,6298799,2024-04-10 16:06:21.000000Z,0xE0d432E1E450F312182924DbF2eF72B7738E6813,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1307161546508,ok,,3843.486211,3505.137342,3505.137342
0x00ac526e760e24996bea5787a30620b3bf1c30abdd1c088c164790b41e4905f9,6298797,2024-04-10 16:06:17.000000Z,0xA75CdEb01f9cAc60ccC07F2b7dB3942a1b4c9903,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1317574581153,ok,,3843.486211,3505.137342,3505.137342
0x844df2a4236eab619cc2b50d70f3edf4c5d9698fc395d7f83d17108b868a7e3d,6298795,2024-04-10 16:06:13.000000Z,0x9b7c424C2A641C5f211f7088d0BAE0Ca0059fc94,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1398076746857,ok,,3843.486211,3505.137342,3505.137342
0x49a854be652d6ddc75291724299b68be07cb6149fcaeb3ed6f42cd5d53e71f6f,6298792,2024-04-10 16:06:07.000000Z,0x5206dB9b6913524F5Ddc8f9877631c830E90D6A4,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1295493618869,ok,,3843.486211,3505.137342,3505.137342
0x9fd3885d53080b66c2aa23b52fe136962267aa39fb55c22deb77670afaa705e2,6298788,2024-04-10 16:05:59.000000Z,0xE6631aeD654FC468f7Cf6B9843fCC12C935886aE,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1244461706487,ok,,3843.486211,3505.137342,3505.137342
0x5c70389182ffbd555bb44dac8ae74ea6092330469c715133cdc7bbe120f4788a,6298787,2024-04-10 16:05:57.000000Z,0xE3f6abd80f0fF751404C5baBf2ed09A8cCa61267,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1294963084634,ok,,3843.486211,3505.137342,3505.137342
0x5773c4e3abf3ee6f76bd65ab4fd9d7a484c4f65ffc5f4f9220b9784938f78b3d,6298783,2024-04-10 16:05:49.000000Z,0x3733A830f716a40d5750EEC971fD19673c23Ea3d,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1454184265221,ok,,3843.486211,3505.137342,3505.137342
0x37982e732490b664f588f5adc8819cb1b9fe35b22ea8f025316cbbf5f8edc642,6298778,2024-04-10 16:05:39.000000Z,0x2537f774F55a4D5AF3ae4b28767715dDe9F4029f,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1274855670953,ok,,3843.486211,3505.137342,3505.137342
0x3ad0307c46d227e966b8945cbdf3fa759dc3ae7d2a5959f15ced4bca43365861,6298778,2024-04-10 16:05:39.000000Z,0x631C44F3227B9Ae7a39ac8dE317a2D9CB7Fc9C0d,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1367330913583,ok,,3843.486211,3505.137342,3505.137342
0x2a228686715e80a8a6ce2a78c4a15813508563814781ffff1978c94e13fea309,6298777,2024-04-10 16:05:37.000000Z,0xC998437D172688856777182Ee3526376c223dE24,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1274008272281,ok,,3843.486211,3505.137342,3505.137342
0x2a34c6b974de2d5217daf89a9a1e418e57b141048c5dbeb68c5fce473be5a255,6298776,2024-04-10 16:05:35.000000Z,0x2be23082b8597CA05758493104DFc07088Ec0c2e,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1360265113583,ok,,3843.486211,3505.137342,3505.137342
0xe73cbccb5f3ba0a478482a1a816d0c6d30fa8230dcfdb7882cd75f88e0f8156c,6298769,2024-04-10 16:05:21.000000Z,0x81f62f0C458e4cE8e6EF1f1D80998d3CFAB9C6c8,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1311927847519,ok,,3843.486211,3505.137342,3505.137342
0x3169e16e0e206c81c5c3572ba9aedcc8e98f28210a86e45b99a08071834580ab,6298767,2024-04-10 16:05:17.000000Z,0x7c803a4D7AaE9B521e23acAfe7Ab71aEEd61a41D,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1392692679657,ok,,3843.486211,3505.137342,3505.137342
0x3730608997a1a93f59ee3fc84c5bfecd9bd46335cb7cbb74394a41478adcb063,6298762,2024-04-10 16:05:07.000000Z,0x97c08d443E2cC10D93998288B5E9f039610b63b7,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1292116915831,ok,,3843.486211,3505.137342,3505.137342
0xff083487d074cb697241679824e2f423b9d5a3a65804052125cfb3ab3bc09697,6298754,2024-04-10 16:04:51.000000Z,0x55fc384ACDdc163E6290eb1E6Bc4404fD284BA3C,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1405450296738,ok,,3843.486211,3505.137342,3505.137342
0xf820524a90e64a7588699aac1ff467ef71810c4736ad48407895b196b7fc7bad,6298750,2024-04-10 16:04:43.000000Z,0x8Bd94118E8EC325965e517D299556105024539cb,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1297766548362,ok,,3843.486211,3505.137342,3505.137342
0x35d90c497b2ce28829aa15c1caab9b7f813820f55769a4ad993e01fde43fb383,6298747,2024-04-10 16:04:37.000000Z,0x3B12De54b0E4D3c114DCeeD80B32f8b1c0D2BF2B,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1287511661682,ok,,3843.486211,3505.137342,3505.137342
0xdafc90c6daa6f20b4ca80634996dea486250960f7e3436569b5ed4a2d413df7f,6298746,2024-04-10 16:04:35.000000Z,0x441c5102BBfd57DC8f9e11A02cfA62Da1B6Dc9A0,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1286664263010,ok,,3843.486211,3505.137342,3505.137342
0xed7f7b235b55784881fc466e849af1ea2a45363c23befa64aeb5a65a532f5178,6298746,2024-04-10 16:04:35.000000Z,0x33f81994eA209269e88CfBF6006595005CFf566b,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1287030356082,ok,,3843.486211,3505.137342,3505.137342
0xa6c8ed963c22523cabb1d90210aed68fff758a1ca5aaed78819a6c1a3108717b,6298746,2024-04-10 16:04:35.000000Z,0x9be8e4E9D4A68bBdAa8DEcaE9f728Ed50599Be7c,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1338043243539,ok,,3843.486211,3505.137342,3505.137342
0x1cb1e7d4a85fcc64bcc4c952c21305d21ebb38670604b8b471f8fa75a1437287,6298746,2024-04-10 16:04:35.000000Z,0x0e99745Eb68b2a7e49f4bE4484EDC82710Ad5948,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1372309949830,ok,,3843.486211,3505.137342,3505.137342
0x125cfd41522c77001bf45e5c8e434c788158995e5465261eb825d2821bc73100,6298740,2024-04-10 16:04:23.000000Z,0x128eFd501C665b14ff2408f0fe8C727F13e5E49A,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1286851853035,ok,,3843.486211,3505.137342,3505.137342
0xf01b2d93d1802eac3d7bb37b13b67409d497100f5d9695b609b62134e347691a,6298738,2024-04-10 16:04:19.000000Z,0xD88B2D4B5FEbF8d5f440DE9f4e5E216F56fEa1ba,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1329592247400,ok,,3843.486211,3505.137342,3505.137342
0xa47486459109b1a23a3e34fc35393ea5e5c86eb2c5478112d4c62513e884b546,6298738,2024-04-10 16:04:19.000000Z,0xfDfC3E78D8f8D40f9b5753327aBbA89Ad6967d80,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1411479354161,ok,,3843.486211,3505.137342,3505.137342
0x93e686f228b7001d2ce25ce5fd71df253c82a0b2d08405770ad92b8c3f2abcec,6298737,2024-04-10 16:04:17.000000Z,0x0F5aDAbCF182dDecD8fbd142d285a11412359560,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1425664528336,ok,,3843.486211,3505.137342,3505.137342
0xde21448419d1e7816ae94cec5a1a2ac8c086aa4a4bfd564642d3d3af6efd261d,6298733,2024-04-10 16:04:09.000000Z,0xE816C943E987E094E09a23bF7b528E773615A4cA,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1341922724390,ok,,3843.486211,3505.137342,3505.137342
0x6c22b96f93b0005feb659a00c17b514780922e042ad023b97cc3ba8f3bf9689c,6298732,2024-04-10 16:04:07.000000Z,0x9BeF08F185CDd18A852Fb968c295c25fDD03d28b,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1312983333400,ok,,3843.486211,3505.137342,3505.137342
0x05406a51599bb7105d1a50d296f9dc018adb142d640c4b08c14d3037ba6162ef,6298731,2024-04-10 16:04:05.000000Z,0xBE3C90D34b757587C62852DCd57f7c8E1bc5547C,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1414586827451,ok,,3843.486211,3505.137342,3505.137342
0xd055cd335a78a1578479d32d24710a224377363f6b1fb29055e7e3bf5d50634e,6298729,2024-04-10 16:04:01.000000Z,0x9084c1E35B4401048d34e153D2798453781cC88a,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1312982801168,ok,,3843.486211,3505.137342,3505.137342
0xa10ccfcc8a6ae75c64e69dd5683e7be063606b880776565455f733c0863c974f,6298729,2024-04-10 16:04:01.000000Z,0xCd319E22DBC4B55492002d4b116d00d5f6072a61,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1309504607927,ok,,3843.486211,3505.137342,3505.137342
0xf0f0c9c6eff7463f310c79913295d8c790162295cd3e3ab4db9d0573e1293ea9,6298727,2024-04-10 16:03:57.000000Z,0xC911aF4a83642726efa4cfCACC4c4d8a10ec4f29,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1324866169479,ok,,3843.486211,3505.137342,3505.137342
0x71d94aba9270b70ad73b96f56648f35abb14309d0458b39dcce8f7fc38ae21c9,6298725,2024-04-10 16:03:53.000000Z,0xdb5fcCF4D439FF68987A49D59427Ed61Ca43A02F,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1343450533374,ok,,3843.486211,3505.137342,3505.137342
0xda9ca0211c02caa421566c7cadf39445bb51c7e0f8303f67f438806172b2bcbb,6298723,2024-04-10 16:03:49.000000Z,0x3b3460489b82D8FF150eCEF6379a3d915Ffb39a6,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1332349624863,ok,,3843.486211,3505.137342,3505.137342
0xe7ba97b4be6d0c8678db869046d8ef32f05a290e5e879c1cbfb1775a8a3da0c1,6298715,2024-04-10 16:03:33.000000Z,0x17D5e13e769F4caDf9393196EEFa04496B7a6cFF,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1354171240719,ok,,3843.486211,3505.137342,3505.137342
0x1182d369d01d6b8fcc601d542822376aa5ae95c00c9fb28ddb4ee8d7826b61fc,6298711,2024-04-10 16:03:25.000000Z,0xf91D6A40C146f4709B6238FD66102EB90C856Dae,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1432629089105,ok,,3843.486211,3505.137342,3505.137342
0xb647363276c42aad09f2e992a1dd0ec4a9d39355ceea902de5b55e92a049d6e3,6298710,2024-04-10 16:03:23.000000Z,0x28d0AE7469c23Ee2932Bf70421af3C29915DbeC1,0x68e6c417b6607eA0b406168Cb625299C75b223e8,,IN,0,1354171240719,ok,,3843.486211,3505.137342,3505.137342
