user,total_amount,liquid_amount,vested_amount,tx
0x33cf4977eedae8278e3c0344df3eb86b3c83480f,246000000000000000000,39000000000000000000,207000000000000000000,0xfc39ad7ef229e763a7fd757ba2776442e6b45ea65eb110a868932fd18057000a
0xa5b3776ee588f530b2e4906f68fa44d983a0555a,246000000000000000000,39000000000000000000,207000000000000000000,0xf9be15bfaaeca8d660b9ad839b8355edf168c70121c7b779744d298b14dfe92e
0x4473fe792a9a10acf9503c1b2e7566b6a8424f3b,246000000000000000000,39000000000000000000,207000000000000000000,0x156bee10ab67cd2fc51bb38e24c7dfddcd370dd828633dd772fc634a63973614
0x0cf1afb9abd1f2bf0663d359fde93cf1f71e5cb3,245000000000000000000,39000000000000000000,206000000000000000000,0x5ea1c68b01b3e6ac8e2d439ae72601269af527c0a48aa9c286e1d133815b336f
0x932fcc61da3bb0b1c78390b98bbf6824245c6879,245000000000000000000,39000000000000000000,206000000000000000000,0xf16ff65eb5e69fe3cb519d02548ff1a0a396c0493dffec95d45fd8a28add8799
0x45680ba9907f02853e6aff502d10b9446052401c,244000000000000000000,39000000000000000000,205000000000000000000,0x250b5a60458f5baedf02cff981d7093cd86192350a25d12a87c4efcb26abc5c8
0x7d3b6f0fae542b06a071c8d7ad7b06ab8ad7f16a,245000000000000000000,39000000000000000000,206000000000000000000,0x6ed116b4ef3d15f2df135ef84d8644153d89132f6cf2d0a53f3a873f6e5a819e
0x00087fd81bbfebcf10852753a47195a888e2a66f,245000000000000000000,39000000000000000000,206000000000000000000,0xe01442a9e3e8649ece6064a1ed7dd425a9482c0dd4d7f4dcf6586581139adc83
0x8d7c6599f70b057bb8eecc7689038bba862f18f4,245000000000000000000,39000000000000000000,206000000000000000000,0x4b7811afd93c5192940ef6c2267fd92e0d0713bd6a270ebbc1f7af84607f5c29
0x27fd8488288f8662726682da3ce1f8813843cb66,245000000000000000000,39000000000000000000,206000000000000000000,0x682a885a38d6f7ed8b4796f056d9a410e9c28d7d3f014b710249d1d752bcf790
0xb1099cf9ae3e80315a131dd21bbe1d0954a71c63,245000000000000000000,39000000000000000000,206000000000000000000,0x0d5ed0a055bc8bf478054b815393502823cf5fe8ff82e8bbe190a106120e9b16
0x84acee946118abacc23d7dcfa3b4dc5f6bd17a81,244000000000000000000,39000000000000000000,205000000000000000000,0x09b281e7d3774d37451ac95e712fd5d2a2cead5d86fd8cc8496fc19fbe7dfe4b
0x2d968eac8d7c34d8732d9dec8f0d93ab33380fda,244000000000000000000,39000000000000000000,205000000000000000000,0x4bddf8d721caf5b4704902eec8dc7791301ef9c3d4df95dc13efe05c9ad9a28e
0x48459b2759fd22e9dbb1cfd6f9338022e11e42e0,243000000000000000000,38000000000000000000,205000000000000000000,0x713ef3318d9a49e6261fc7eee98ba4fdd4b76c57d75bcdfa463b858677e6af5b
0x5a944c431f22bd11c3d2d2eebbf2293e8ff1b556,243000000000000000000,38000000000000000000,205000000000000000000,0x00a811ae56765a9f842175bbaa457930a4c459df108f9303f1b4ad46e1c88b39
0x596de772684ef00067edbbc318d42f415c201ba6,244000000000000000000,39000000000000000000,205000000000000000000,0x79fbd26f7166f624ad2a00e2a86bbe6d78a6e20a82e8e57aed05f717fd07ccc3
0xbf4712eaef756b4b17ac34b7e0ca3c36eb542c7d,243000000000000000000,38000000000000000000,205000000000000000000,0xca0f94933b22a8f8537c3e885c110534d1c55e3ddf3ec9ed56ffdd47761c783e
0xace9e1ffd91bf73321de6fe30bca6bda4c6710f0,243000000000000000000,38000000000000000000,205000000000000000000,0x4cb4bfb38a8b7d5a3dd2fa73740d104499da318392fc54c1782980623b00b806
0x5edc1a3963319345ba93ecd7e50f59e65590a523,243000000000000000000,38000000000000000000,205000000000000000000,0xf1e0b72f58f1985af222d82eb9a24ce4ea12c103b6dfddd1a3ad118e2592cf7a
0x96a1fe39d76ec1ead787d6fb77ba5693bdb3f155,243000000000000000000,38000000000000000000,205000000000000000000,0x5a5fe57b2cc2c6970728e89ec6896d7375e46ac410c79d98eb0f8605c9d76425
0xa7cef30725d407f4b3f32483353db85ba136fdb1,243000000000000000000,38000000000000000000,205000000000000000000,0x2f023f210643604fb4f0e52419f7b6872228858f3b2138c0522d9ca17d74ca00
0xc414ec4705ccf914458d521fb9b841ef8e4afc84,243000000000000000000,38000000000000000000,205000000000000000000,0xbb2ce2e607b0bb36488c240761edffbe89ce1fe66ee52a36cbfeab615ad0b15b
0x48d6ff0b3896dfeeaeea721574cdde209ee0116a,242000000000000000000,38000000000000000000,204000000000000000000,0xa8d85e1e7b2827693f3257ed64895c5f551f0e96685137aab17e19d7a13a0cca
0xd443427994a6bee7cefedac76534277f66e1c825,242000000000000000000,38000000000000000000,204000000000000000000,0xf7534bf34d8485cf6510fdd04603ef3fa02bc631cf79c3879dbf2a0d58408ac0
0x6d8e8da575f803deec0288aa99b645662b0591f4,243000000000000000000,38000000000000000000,205000000000000000000,0x27c14b425641c9a5c6e27a63c31bfa3123e49fb31da30b68e98859ba3135cd4d
0xcbb6682f949dd8f8ec2c48de75f952149f0ce490,243000000000000000000,38000000000000000000,205000000000000000000,0x005c1adf75543ee1b3585435ccb60fd857835d3c23b02b0da8c7cfd4e1979e72
0x51a1d44479d814aa10724f7fa0b7c8850d9bdcec,243000000000000000000,38000000000000000000,205000000000000000000,0x8463560e33439292db18c0886af0bd8bafbc995012980a79608a1c2abb20179d
0x11697bf049cd6a78a9d98248b9cb79ff36996f50,242000000000000000000,38000000000000000000,204000000000000000000,0x66a5ecfdb2960b77878203806d3f8398cd297e4d309c834839f2807d29da169b
0xe029fb74936fcdba8001e4a9c3a9a514446fcf45,242000000000000000000,38000000000000000000,204000000000000000000,0x9f1c42d67447a51d84c36238c15eb4bd621b8d43f2c410d71f664abe793e60d0
0x769740b00919555aa71922daffc84ed59b7d71a6,241000000000000000000,38000000000000000000,203000000000000000000,0x6e102e1143dee30a14f1ce9ada5986464a5085dd1736b32900677df5d8dad71b
0x835f8521bac9597e0ebd3b0ae9f757bdf12f7362,241000000000000000000,38000000000000000000,203000000000000000000,0xf1a7749d61070e45d66c5b57cd84d56d3738b53ad0edd0585567088ec5c139d7
0xaf20316b231e28548c3ddb1543f946eab9dc08d9,240000000000000000000,38000000000000000000,202000000000000000000,0xe4f0d8bfd25f202ec8870ae2c2fb6452adfae9b8ed3aa4265baf6dffc2eceb7a
0x613160eb6c74f8b579eb333121312e7647e147ee,240000000000000000000,38000000000000000000,202000000000000000000,0x0717654724422ae221e6cfcecc094770d70ac4142a2eb813adc8f1e01cc295c8
0x5796bf55bf389ce6886ab606483613b3f4aedd05,240000000000000000000,38000000000000000000,202000000000000000000,0x962556e391143df679ea1dc8343c7b452a59e4ddb74cd4bc8465a064c70c0116
0xff3496eab7fc257b12cb43d3415a373417e3d93f,240000000000000000000,38000000000000000000,202000000000000000000,0x79c5f00f0fabaaa2f6ec49e9a5b51856acf66ec8b58d44542e68a9f48ba9f1d3
0x5691c8ba513647df670811360d169c5f99ccc34e,240000000000000000000,38000000000000000000,202000000000000000000,0xb3bda74e6a2e3f0cbfff454f6c838208f315186362df00a09b8822a855a3dbe5
0x27259b0f4209e76f8c6cf27106c9ff83bdc2e831,239000000000000000000,38000000000000000000,201000000000000000000,0x5be1b22f7cd37e5a04482f293cb627aaaee0cbfe75b740d609d8d0f01fbf9bb9
0xa3246b8d864c0d2fd8ce8390e1f60045be1d29c2,240000000000000000000,38000000000000000000,202000000000000000000,0x1cb872bb52c5c06de766c9d63b7f6dea2d18c65c3b7b71dbb6cb111a8c60aa70
0x096378d195e1802909c4d3ba6ad8313781a2a169,239000000000000000000,38000000000000000000,201000000000000000000,0xe3fb2586c00240bbb007ce0d88c883661c05f606053f5d80838c447b1d23742a
0x4ffd014bf7e39cb857ad353b926c390609affea5,239000000000000000000,38000000000000000000,201000000000000000000,0x22f70329373ddfc78ac79119346adb05a24929d8423c1a77d5b67159f2d3ace4
0x4f45ac4094e589fb3c388098994420d2d124233d,239000000000000000000,38000000000000000000,201000000000000000000,0xa328db6753e2e2d53af1913aa607ceab39d42a35b8ee60aad202727a63b56d63
0x728a5b2bbe8737da6ba068dd52d028f9642ce31d,238000000000000000000,38000000000000000000,200000000000000000000,0x04b1094e3f9935f8186d25eddc1b5e8b6b14d1ba1d2afaf75a47f703b9b059c1
0x100d2f5d95815601194cd508449961071d6c2a0e,239000000000000000000,38000000000000000000,201000000000000000000,0xae13c150d530d9b0abcd7d917b34da960b192b1c9fb6ba95d41a459abb75e02d
0x74cce25e03841ec7c9b946d89c943eaf1ba0c6cb,237000000000000000000,37000000000000000000,200000000000000000000,0x61492bd43d4521de27cd0e74169c93fa71294218b07cc42d6672a4f0d3c4ac22
0x1538eeb6ad4dcc3d602c91b4c06ef9a5051a1c9a,238000000000000000000,38000000000000000000,200000000000000000000,0x1e5cc7b40ee4c1f5e41169c25f3d41e39f4b65fb9e51a66f2cb2fd0ba9548d8c
0xfc55274d4b5e885180403584bc9a3b68022b8a25,238000000000000000000,38000000000000000000,200000000000000000000,0x08760454089d28efd24dc2c31f3c31b3d456578d18d9a038671ca6c6b11beeec
0x0bd7cbfea2e0e5bacf8e91f20213367e69b6ddd8,237000000000000000000,37000000000000000000,200000000000000000000,0x1c3af18850c3f00892a9fc506dfed1bf8776d002e4ceb5a450354351e59cc8ed
0x2f4ee82453e9c6265d945a499f5f4d52758b84ed,238000000000000000000,38000000000000000000,200000000000000000000,0xb12ef3d41b953206f58637fa0edb0b26776bfb0cc8f0168859e121bd4462cc20
0x28de66c148265cca670ca26b7b58c90b43390eab,237000000000000000000,37000000000000000000,200000000000000000000,0x29a741e5d64e0e3adde158648871a625c3d13aaaef9d8c484128b3bf7ae0a694
0x41c0296ff5cc5260bf414ed77e65264cedc7bb5a,237000000000000000000,37000000000000000000,200000000000000000000,0x13cf2e3a1e6e2e0384846b5a7962748d31effce6753114f90a9d7b5c773e7dd1
0xbdf38808b9c3ebe0de4513ec371a7f959d359705,237000000000000000000,37000000000000000000,200000000000000000000,0x6f4f1b7850ab5a9a91191452998d8663e6e47ea2513b016d78fcbb0157d84be2
0xedbd1f79af979293836757a8ac5bfda3d6032a83,236000000000000000000,37000000000000000000,199000000000000000000,0x222d40f16fe0ef7dd7a6cdc05839435d02e21ffe20df58248cd728e8478888a2
0x64cb1ffe57950dc5c362c4bebf73f9ab3689fc5e,236000000000000000000,37000000000000000000,199000000000000000000,0x3d87d048d97b7bcb45de5a385d34c7895026ccd2556078f4abebdb258c12e41c
0x1e72ea617e35ff099a3f0e18e04823a0036e2517,236000000000000000000,37000000000000000000,199000000000000000000,0xff0c1e4483c0550dbfa426d59281bfe1280a2e6d1383f1e6864643698c1dc95a
0x8e203f5d00e8e53a42ea910e5eacee0d1f0c0d4a,235000000000000000000,37000000000000000000,198000000000000000000,0x713b73be35f8ff073661f9a55300930da4d88c0c8615514eb85e8a61e4e71faa
0x80c28bbab8441672b41768b67ab681f4b0f8b0f0,236000000000000000000,37000000000000000000,199000000000000000000,0xe3bcb911da0df0f9edf8705cc6a35a4f0d4211b606c981959a153b9fac3c6cc9
0xf0e6d3b513f3fbce3a98fec8e4894a04ba5838fa,236000000000000000000,37000000000000000000,199000000000000000000,0x7f71ea547f3e1af0c8d2d20970f89576d834fc1d61eabfec1cdcc3a52903be18
0x9038319e498f319d9b5df9fa86e58dc3852f3d46,236000000000000000000,37000000000000000000,199000000000000000000,0xe6732cec7d2f7b8a44888b7565108d74b06d92e5bc85aea0553c17a9c7aca7cd
0x5cdf29641ea8f779891fe6a1a33d5fbe76645bfb,235000000000000000000,37000000000000000000,198000000000000000000,0xf8f9601285fe67e1ac221279593017e798ab21cd43d1024020c3e6db644a3dbc
0x635fc8300aed1d44627bd6f08c29f94e9f420d1c,235000000000000000000,37000000000000000000,198000000000000000000,0xd39d426be12848bc8c5a19153dba668ce330200b5de26c0b0fd12d4d31e8ed9a
0xb16807b38118b77239f80e80637330e35e4126eb,235000000000000000000,37000000000000000000,198000000000000000000,0xc1431fc216da49bf8da1f3153a830f0908ddc5fb387b0b5e284033f3b3ceeaef
0xe01a25614f6bb190fd222445fe5cb80e388ecaad,235000000000000000000,37000000000000000000,198000000000000000000,0x50c878c927dc3017f46f4dad0b7d0c3623686478181212be8fcf6d44ac4d220b
0xe4bef064c912bc95c404850019909efe8d357716,234000000000000000000,37000000000000000000,197000000000000000000,0x2042844f6f9314a56e75e19b33479940039b9a6a1e182b33ed95eee0f4bf1bac
0x460635d1edaf3d25b419e3c4aace5c296e4ec02f,235000000000000000000,37000000000000000000,198000000000000000000,0xf38a90f800dc80cd6d8701e9c9d3a3d425567b5807f9a43eb68f369097bf81e7
0x8ab86546fd3a0143eeabf4320693006f354201c4,233000000000000000000,37000000000000000000,196000000000000000000,0x77f2a12b93e8592b165506c90b669783907e685fca65d218a7cf5175187a1c32
0xf25e4854c531c01970f9efb530f0ad40bbe88820,233000000000000000000,37000000000000000000,196000000000000000000,0x76eb52f8ee56996804119f14d14ced1820d4f9c671ac9672f014f9e4e119d6db
0x2b9f9de2eb030b2729e9e3b7ceb610a780541b95,232000000000000000000,37000000000000000000,195000000000000000000,0x80e61ae1cb2502d9ff24e3a8811ca2f09f8bc1966a6c82f2878bec700e6ffaa8
0xe6220f0054a73c43a2d5b9bd2357d63c6e27f915,232000000000000000000,37000000000000000000,195000000000000000000,0x0cfd16f23b3ed41ab299f094d847de9561396696411b5778a2bcc8be8bced0fc
0x593eb0420d33566efb6ee3617008efb4e2754f06,232000000000000000000,37000000000000000000,195000000000000000000,0x3674d808d8fde03e760f7407914859f7ee814e47f515ed18a19a0c52084d7009
0xad789eb3042dde224cbbcacf0b57399de0807502,231000000000000000000,36000000000000000000,195000000000000000000,0x6a16f5314114179a34aefbc46d7bb8945f4cbd4a0e062b1df0c06d0ddef3e89d
0x3079f63df53bb3443636a92eb1768efe37e21221,231000000000000000000,36000000000000000000,195000000000000000000,0x4869ccd11ceac2a87c11e3f3ff003ed2c1f108386252708cbc336fa65935f340
0x34f334e845210c3eccfbf74d3ef1e64dd95670ef,231000000000000000000,36000000000000000000,195000000000000000000,0x5c056777863a56637b521a702c33442cb84a8d0f3b406b79e898dedaf5900747
0x80394278a967777352f2cbbfd70c601e90035bd2,231000000000000000000,36000000000000000000,195000000000000000000,0x3a67b19855a5a18b0e890f99f28d4c3be2f1a9a9cb9250d6d74891c9955d9422
0xe868100b024922cd4f522ee3c3c965571e5ed8d6,232000000000000000000,37000000000000000000,195000000000000000000,0x0800633bc1f0ca37af3e80392ad4d5f8c54cedc9bb292f51df9c8141ae2fcfbf
0xa544b5647b1d589dc5238c9418a7d87ed3a44665,230000000000000000000,36000000000000000000,194000000000000000000,0x29e620b1279120a7da13710ef197f88cd4eda46a5d7bbb18f4760209b267c52a
0x8c971ea5c3c2200d9f76599c6808a2021bcdb0dd,230000000000000000000,36000000000000000000,194000000000000000000,0x447514d847d534ac7d06ed8b7e9de7897c6297046de1206865121b9347103f96
0x7d02c9e15844115dc19d3d3edf48c668c4da8eaf,230000000000000000000,36000000000000000000,194000000000000000000,0xd3f94b7f2dd226d385cddd9f339d330391ec87cb76edd9a305f2ce83c62064fc
0xc1378800c157af6b4010c8718ea9df7c20205ecc,230000000000000000000,36000000000000000000,194000000000000000000,0x6c7643c25e5f70355aa5962ff2308ebbe60688482160624c5f38e51c708f75e1
0x4f979e912d035d9ad0abdf8c17e5b7a5a180762b,229000000000000000000,36000000000000000000,193000000000000000000,0x44f57bb0ed08fdd528ca51043e1274ceeb6c6d84c5b467cd66f7768161606a48
0x11573bc2152e215ed3071d7668084518cbbed215,230000000000000000000,36000000000000000000,194000000000000000000,0xa44003390638842afdf054a33311ba2b3d92a030a06aaf52fe3332ab2f9b614f
0x3ac021b4a328ce3716d4ba1c159ed253a6bb342a,229000000000000000000,36000000000000000000,193000000000000000000,0xaa1c9f917c7cbce7025b00f53b7d2c2d470dadc0881decb87d5c04eeb6059d05
0x23049d0cf8ef038a531a6658cb28b14ce304634a,230000000000000000000,36000000000000000000,194000000000000000000,0x5351c8968b65f752ff87101b2ca5d1634e789f8b86612d7cb6c6e1e1e42bce96
0xec6224b603dc0c9f7185a80a1dcef2a8d6574191,229000000000000000000,36000000000000000000,193000000000000000000,0xc92fb04c719b955e628afd60b0881d971354fc53a2271bb7e8ba9ea2e2265ca6
0xb342cad05655cee7c8c50124504c7c989a50907a,229000000000000000000,36000000000000000000,193000000000000000000,0x29d0922d5d31b12089a43b9c038374eb91f20377d78ae81affe1b44b298da282
0x5bf0a567e8bf31690786c3dc3e04101e551d5ee3,228000000000000000000,36000000000000000000,192000000000000000000,0xbb11700568e12a6413d4cb9af104054bb873883e78b5ec108abb3dcd06eac124
0xc3068637ebdad59111b9464c1d254bffe3e43fa3,228000000000000000000,36000000000000000000,192000000000000000000,0x8d32abefd0d3c0dd1daba159cddf56d08593ded1fb70482d4331dcb4e13ed75b
0x8424ca7825960758b018076c2dc68eaf6adf99fb,228000000000000000000,36000000000000000000,192000000000000000000,0x7513c04722fa328d11be5036399ffdbfb35013284336032763f77f4125e7b17c
0x87efeffd03c39c7a31cded3bb57747d08f359df1,228000000000000000000,36000000000000000000,192000000000000000000,0x60ec85d6cabaeeb644dc0b562952b79a4c75c3140c718ba63ca1b90093028662
0xbe33903b7d7becc0f4b0fb6e7a88e88db5567c18,227000000000000000000,36000000000000000000,191000000000000000000,0x339da9ed2997b3a25eb5bb067213879f4460f2d372683a926248c8d82b2fbe9f
0xdf4ef0ecc1958aa0093bb28794a59644bd3c04d7,227000000000000000000,36000000000000000000,191000000000000000000,0x1647924808901ac5f2180c9739d713e49291ff32cf120efabd682b680b31a16d
0x111c01f77486da024b98582b042f2ea7e0780c67,225000000000000000000,36000000000000000000,189000000000000000000,0x0383915a01f73d1b08f65354bf392719086d111838fb223911f20a705142df09
0x2ed8fbd05415274a118b95d20309965b0232ef8b,225000000000000000000,36000000000000000000,189000000000000000000,0xbc3296f7dff9ad5df66b1d2e97eebfcbf24feb0d16128e8ddd38abce20abaeff
0x3b2a583221492b4020aa494066422628cc0a3a82,226000000000000000000,36000000000000000000,190000000000000000000,0xb0fe8ed63397370243da10753125e55a1b51e6d96448b6cf138fa7a24e6db94e
0xa7f66eda7e307660ea850a1a7a73ee12a8af0a07,225000000000000000000,36000000000000000000,189000000000000000000,0x2912dc30d81696a7256be27763f4b6aa45d4e07e90378802203a8435bc1f1630
0xcef4647b9dfbff3d759dc4638f0d4b3e2ec8cb96,225000000000000000000,36000000000000000000,189000000000000000000,0x0f6dd55a1d893fdea9e2fb2a00925db8433e29b52e18bf3c6ef343eb8fb1de41
0xcb3636b2d3457cffe9cbe121d7143da534c8b797,225000000000000000000,36000000000000000000,189000000000000000000,0xbb3c2fcb3838c1835079c1d6993b4a1d1864092ab3948a23675e300dc238ad7e
0x27c4dbfc0c4433dfb9e3be1236222c7fdff97987,225000000000000000000,36000000000000000000,189000000000000000000,0xf4215093f9f49ad4b377e88b53078629be36411b96d8742eba867fa91f06f141
0x5a2cf5b6061de4cd3c5936a781621fa8e4d1fdcf,224000000000000000000,35000000000000000000,189000000000000000000,0x190725c1569991218552bc0de49cb3751824c6d639962caa14d9d61f1ebf0a00
0x545427d95325516923dccd74f51df52bd86c95b8,224000000000000000000,35000000000000000000,189000000000000000000,0x089110b1167fe6ba7024d197a851605657f7378f0848e52f5b913d7400103608
0xf4579ac1cb17fb6658c879bead45565d4ecdd5ab,224000000000000000000,35000000000000000000,189000000000000000000,0x85d68ebbc9190ac96a1985cd15fb56f4742ea68072968576c50ee6bbd30aaf36
0x78e25cbe10aed6e3dd6e012baf9599681d4ad044,224000000000000000000,35000000000000000000,189000000000000000000,0x854502113bce14815512a9c44b10b2709ae33bc1d412d6c249b38db903f73e0c
0x92426ecc352c86a1832c7ebe40618e1208ca9b68,224000000000000000000,35000000000000000000,189000000000000000000,0x9615405ce98e77d7c841a4b89ad125e90a3583b189328f026ca1a802819b4e20
0x161014cbb1b4492d7dd965bf5be6a4d0b9d859a4,224000000000000000000,35000000000000000000,189000000000000000000,0xf0b8349ae0ad4aaf609726b6052f14b4839a046974481aea5271571c497c8141
0x30cc26087bd4d6206793292260bdc875e2b6a7a8,224000000000000000000,35000000000000000000,189000000000000000000,0xe32a96b86ec7464b4a30bd57158cb7356e913e6fac9a0ecfcd4ebb3b809410fe
0x97487e6573949321deb243397acee4335a501627,223000000000000000000,35000000000000000000,188000000000000000000,0x1da93d1823fe1fb4352191fadde3084023a04cfcc162a7c0076bd3ae3771f8a4
0xa097e9938dac15fa7d38fe3515d95424020af225,223000000000000000000,35000000000000000000,188000000000000000000,0x6c2b636e1a512dd8519678690c1327cb0844c564f81530b3c6d44283fae19ce6
0x816a49a236b5959cb6ab8824bc33ce41b1740508,223000000000000000000,35000000000000000000,188000000000000000000,0xcc1597d32b6348faee89e13ab4b2b15569641f48cc5fe2cc0395be13697bc75b
0x7602e5017964fe084c5e7b0343123396b522dd0b,222000000000000000000,35000000000000000000,187000000000000000000,0x41638a3d79565b59ee8f0d61d96e7464a8362645e42d0bbd1827986cb721ba3f
0xe1e0a2e5592343360a34b6e1d82a212bf75d2506,223000000000000000000,35000000000000000000,188000000000000000000,0x2a00d16f5de59e9a368c06d9bb66fea637b3bcd349d399a9f8f354753cd38466
0x1f1f2edf63d7564c719459c90fc7260ec67ebdbb,222000000000000000000,35000000000000000000,187000000000000000000,0x529b1e9c35c967675643e6a0b6cc9769ff593dacd5e6d14055306df2b0e30f74
0x9c82ab420491c4fab9e106adff46b455c5c63874,222000000000000000000,35000000000000000000,187000000000000000000,0x7575061b814f85c74e2280adb1be96dbcc8524387894838bdd056a8348c7ad7c
0xb6a6fc7cc5648e009e2a60218ac28e7f40d38ddf,222000000000000000000,35000000000000000000,187000000000000000000,0x89074d1eddbe5b5143364385a3243542139ea3653f75ce9f86f585ba84816e7e
0xea9e25114c9cb8fe623c9cda31fd9c07aa8fa09c,222000000000000000000,35000000000000000000,187000000000000000000,0x0b675d257977f1b8939c3c305978d79dfacc9ff1167024954a33f5acce60e1f7
0x6c3ef07b86a12eaf0faf10f9483d43af48d80824,221000000000000000000,35000000000000000000,186000000000000000000,0xb868a02b8e6b98a7b8e6e8ea772b33ee1e9367c131f72581c487993e8040d3b6
0x7a8b439f39478ab3695e01aa4faa14720bb34c56,221000000000000000000,35000000000000000000,186000000000000000000,0xc8811ccfe09c77565d5a0e166df543ffaa47d51f5ec427f6460a40c1d6ab867a
0xb97961defc32eaa92d0ca597c0fc3154f79851a4,221000000000000000000,35000000000000000000,186000000000000000000,0x2f8617ea3b519f78504684aec941e6965968f8577da1fe88f1ba22fb7d4df45c
0xa646c885eada7746e95f87805693051b07627d41,222000000000000000000,35000000000000000000,187000000000000000000,0x020b1e9fcb5715f206b0dab91c7e03401206e80c4bb48568cd2c8c1b5489ed06
0x19919b5350b2bfe4060be46eee42f72678ca06a2,221000000000000000000,35000000000000000000,186000000000000000000,0xea9ee9edd5fabd1a43f310f12d4334bb3fbfb64f14678243df7654b110a293fa
0xb5b00273630496721ce1f87711bee0aaa531eff7,222000000000000000000,35000000000000000000,187000000000000000000,0xcef6d24acceb096ac3537f21a15ed2104e451bb6c4e95360f805c019797d8ed6
0xd5d74bffec4b1c945094383844aea8bd93073c4d,221000000000000000000,35000000000000000000,186000000000000000000,0x49fcc5922a3797a370daf279ebcecdb43120e73938166ad39b1eadeb3f02eb70
0x0bea56ad73605aee44a5be234b67f389fba87d98,220000000000000000000,35000000000000000000,185000000000000000000,0x94fc2a0ee27708cefa473ae4794cb12ed9951eefd286eac861ef90a87cb44666
0xfec6b0951c8fbd383c242f3a87dbf90a9ac6935d,221000000000000000000,35000000000000000000,186000000000000000000,0x6d6d983c639ba55bebe5e351227fa36dd327878eb6a6b8caf375d53b43987db7
0x05338f1c2400d8d12afcf4a9629d08838bd3343b,221000000000000000000,35000000000000000000,186000000000000000000,0x7983f519e127063631b37a251ce93e77f308674a2a4a6835c2993e2186d5c983
0x6ec04cbe2f8e192d8df0bcf94afb58a4094f7c91,220000000000000000000,35000000000000000000,185000000000000000000,0x7dc61ea2bb17fe9f192430743caa3312ac202e14566b92a28dc72f6a36112a82
0x360dded9ee2a7cfbf5addeea0b41cf19610bd455,220000000000000000000,35000000000000000000,185000000000000000000,0x07fcbad6737d14aff7baccfdcb38f9ab675daae06f813057a73e81cfc4ff6071
0x3e3672b23eb22946a31263d2d178bf0fb1f4bbfd,220000000000000000000,35000000000000000000,185000000000000000000,0x5a6620228acd4272d9db276bf8ff338bc68f285ebd99e9c0626c7465cd7f7cdd
0x50d5c3deb657e2fe1b70574c697655ff99b72cdb,220000000000000000000,35000000000000000000,185000000000000000000,0x8699a8a859172e6a12fc1c83cd695d8a5c62b8c3a1f2ed7f8def75b9df32c1ae
0xa76f19f11a125c5139a16310b922f11abcbf214a,220000000000000000000,35000000000000000000,185000000000000000000,0x210904232790e8fce005e61fad477220c1d6bc011a9e5b0889d497622fe927e2
0x22b1eab2f5ecfd930e68e3d659ca017b7112e8c9,219000000000000000000,35000000000000000000,184000000000000000000,0x9f719a3d267af390dd5048394fc68c4fc6f188eecaae4cb8ad06ae09e8b5ddf8
0xf0cee291a39c8963f8f3e6cf9e4a962a2d615d32,219000000000000000000,35000000000000000000,184000000000000000000,0xf0f250a8c98a153299bcb2a42ade688975865baadcefb8a6573833cc92593a48
0xa82260131c8bfdba3f0cd0dcb420947f40c4f4b8,218000000000000000000,34000000000000000000,184000000000000000000,0x4cebcdd2303ee72a49215e5a622777aad7dea648934071c1430ad1711cd8a368
0x159310c3d671e5277ae29e10f023f42589701191,218000000000000000000,34000000000000000000,184000000000000000000,0xdd3909941927288c2412a403774c4c5c28ecb34495fccd949b13820d51ebcb2f
0xb3194b0847752403602d762a8e42fe234414184d,218000000000000000000,34000000000000000000,184000000000000000000,0xc6638dde7ab5517af5c63c6d39f2e811863e153d0c248d1e88a0e47b9219b5ca
0x162fbd227db73c80b60dc59e94a5f37fc492a017,218000000000000000000,34000000000000000000,184000000000000000000,0xf509bfa1d310d1601b87a77113252cdb8f146e5283b6f3a91cb4979dab8b45a5
0x6680b1129d802df66cffe1a9f87bb21d17a0e10b,218000000000000000000,34000000000000000000,184000000000000000000,0x7f442ee66e524ca4aaafc77a00622a940f68e3cb1355c4c1105d646f6bab703e
0x03b547facd41f00a22b14bb8d810a3750e13007d,218000000000000000000,34000000000000000000,184000000000000000000,0x78b19e9878d9e00dbaad47ca2d5f4d25d2ed30f600399e8b520a3e7a591d3930
0xfd584000c9534b84b1c2d2478f927dd50785a9b7,218000000000000000000,34000000000000000000,184000000000000000000,0xaae912c0cc42d0c2f450eadf29223ce87c226ec5607e1c4919dd59ae5bcd046d
0x63a32932844cf209457696c9ffa491639775fd4d,217000000000000000000,34000000000000000000,183000000000000000000,0x2f02672c6643be013ae25873d7d1a1711cc26a36b78ceaaf5e8792cf99858fd1
0xdbbe8d9f87513f6d0420931adf84389250ec0a49,217000000000000000000,34000000000000000000,183000000000000000000,0xddeafa5b640772a03d029abd90816e2e05713203ec8a672aba2f897ed80ce4e4
0xe6ee9cee47a032b5a0b5081155764574a70ce36a,216000000000000000000,34000000000000000000,182000000000000000000,0x1a91559b5c822da9cd4cbd36693392de55a943fb486ac4050e6361dbde49b21d
0x0100e22f222753f6021abeb3f7e4af4c57467cc9,216000000000000000000,34000000000000000000,182000000000000000000,0x340be0780f4241ef3e8e05e8c709c771ce03b80389132e6adb468149d69bfba5
0x7426b27c688c6ae9f4afb61478dad0c1f97c05a0,216000000000000000000,34000000000000000000,182000000000000000000,0x2ea158e917edb2810e66a88becfb55e8dcb7498133b910d7c16edee9b4ccd3d9
