user,total_amount,liquid_amount,vested_amount
0x7c08a904c091d6f5d7e5cacfbd4b410796234cfc,617000000000000000000,98000000000000000000,519000000000000000000
0xa24779d3f7e4f2d60897fbf2582f2b27d3e6c806,616000000000000000000,98000000000000000000,518000000000000000000
0xddb0d05ea310939cce47975f47c247180eadcda8,616000000000000000000,98000000000000000000,518000000000000000000
0x9ef171a8c62eea6455830bde5de99db5a7ca5119,616000000000000000000,98000000000000000000,518000000000000000000
0x2d7eef4ca35a1bdf80027228829b0721e3da1725,618000000000000000000,98000000000000000000,520000000000000000000
0x8129ab64d6a32aa3369a2b5edd9e7d795eb0d3a6,617000000000000000000,98000000000000000000,519000000000000000000
0x5c9bf96362971ee00d91211f8289c58a9cd5a549,616000000000000000000,98000000000000000000,518000000000000000000
0x3c87b5eb32a3ff6e9441c75ae1ce47de26e57263,617000000000000000000,98000000000000000000,519000000000000000000
0xe4cebe5d96b260e4abc11a254be452678fdf03eb,617000000000000000000,98000000000000000000,519000000000000000000
0xfd47587c6bd9fc5805053baa296846ec1845958a,617000000000000000000,98000000000000000000,519000000000000000000
0x2e0c92e80179a4689ac2cd681aacd8093576b60d,617000000000000000000,98000000000000000000,519000000000000000000
0x6f128150b5ce81cf83341a90e9e27710ef338dd9,617000000000000000000,98000000000000000000,519000000000000000000
0xc96fc19c2258c7528ef6bedb138f1e62809e9564,616000000000000000000,98000000000000000000,518000000000000000000
0xdf238f5161b7efd526efd8067086cad7497f3b52,617000000000000000000,98000000000000000000,519000000000000000000
0x0d958e7ad5b7e35a7559738467d0b22b365f1475,618000000000000000000,98000000000000000000,520000000000000000000
0x7c526d5cc8943b099c68d93a7f092fae02b65637,618000000000000000000,98000000000000000000,520000000000000000000
0xab7d8b061721611f6f5826f35c640aba60967e11,617000000000000000000,98000000000000000000,519000000000000000000
0x631648eb663ecf013189d8c694ff94bf9e42555c,616000000000000000000,98000000000000000000,518000000000000000000
0x4380f314551380eb376acf6bd1344a236712964a,617000000000000000000,98000000000000000000,519000000000000000000
0x746f071c72e916d8419182b7a07ee97b8b882aaa,616000000000000000000,98000000000000000000,518000000000000000000
0xc1741f35773458882f599529aae617e58b41f895,616000000000000000000,98000000000000000000,518000000000000000000
0x415b918c165e26516b0bcbed7930ac594ada0069,618000000000000000000,98000000000000000000,520000000000000000000
0xebfa479fa69a809135a1df5bffc7c141113f5ebc,618000000000000000000,98000000000000000000,520000000000000000000
0x3c1b8fdc3bf48fd34a3c46f8c4fa727388dffc78,616000000000000000000,98000000000000000000,518000000000000000000
0xdff029667aa9ab088cc06824868e2880f61d0beb,616000000000000000000,98000000000000000000,518000000000000000000
0x15dca24175e3f08a0d14d855971467a0f8e992d2,617000000000000000000,98000000000000000000,519000000000000000000
0x8cce8eef33e74ea5e52d8c3d2af3376fb55da34f,615000000000000000000,98000000000000000000,517000000000000000000
0x28d068eaa4a4052129e25f000c3778dc0991ca82,614000000000000000000,98000000000000000000,516000000000000000000
0x62398466ba4a7421ca0dcb1c05d1cc6c140d120c,614000000000000000000,98000000000000000000,516000000000000000000
0xe6c55b0af75151960005eabae3fe19528c1b131b,612000000000000000000,97000000000000000000,515000000000000000000
0x7d9c4ae69c91a1b148d40dfdc18bc94472aa47a5,614000000000000000000,98000000000000000000,516000000000000000000
0xc25cca58b149ff5e1752042567648ba5381e4349,615000000000000000000,98000000000000000000,517000000000000000000
0x3a5b0dda4b72d052686db3168b708db3fd7c92b4,614000000000000000000,98000000000000000000,516000000000000000000
0x784c0a09c605ac0358bf240460947760be3a38ec,614000000000000000000,98000000000000000000,516000000000000000000
0xd2fbbe8cd3dcafddc5dcac90231f8ff1429486f8,613000000000000000000,98000000000000000000,515000000000000000000
0x5d7329aef1004f187b8646a22a6a2649b99aac2b,615000000000000000000,98000000000000000000,517000000000000000000
0x5ae71b6c3182c447f33067cee4906f3f777eb9b0,615000000000000000000,98000000000000000000,517000000000000000000
0x2e4c45581f10b2152c4405a5345755dc7139e61d,614000000000000000000,98000000000000000000,516000000000000000000
0x48413ee45a8930157301da2b92b8ab984ee7cee3,613000000000000000000,98000000000000000000,515000000000000000000
0xa7725dfd2a7c93d5cd41d0802384d2702792f84f,612000000000000000000,97000000000000000000,515000000000000000000
0x05ca4c1bf15f21e555753e883aaed535294c54a9,614000000000000000000,98000000000000000000,516000000000000000000
0xee2bfe340492e7e1155b8ffcc0efd357f18a2336,613000000000000000000,98000000000000000000,515000000000000000000
0x3c5af3796cd230619ee9f943053a144a0f36cdb3,614000000000000000000,98000000000000000000,516000000000000000000
0x967cd5d1aac1ca93dfc47d30723c13d22b98b50e,613000000000000000000,98000000000000000000,515000000000000000000
0x2a776aca8337c1867d1f8c86e7ca698a2925fe02,613000000000000000000,98000000000000000000,515000000000000000000
0xa625b92fbd8603ae677eea7cbb1b737520b67136,613000000000000000000,98000000000000000000,515000000000000000000
0x27b0fc6c4a5a0cf213a570097279a5bde61214d2,614000000000000000000,98000000000000000000,516000000000000000000
0xc75b52bb336b730e1310970ca306311227a657e4,615000000000000000000,98000000000000000000,517000000000000000000
0x4e06439c3301872eec0c4c6d1db5a2b740fb989b,613000000000000000000,98000000000000000000,515000000000000000000
0x6fbe628b638bafe57b2f944f2fe4f7587ddf7446,613000000000000000000,98000000000000000000,515000000000000000000
0x07e9d82509fb578aae8e85e151660d6694e9112b,613000000000000000000,98000000000000000000,515000000000000000000
0xde185f41847e3b89275f844fc0e02ec57f977e48,613000000000000000000,98000000000000000000,515000000000000000000
0x630685a0c32c03f289c369a4d4abbf9833648296,614000000000000000000,98000000000000000000,516000000000000000000
0xf0c60e6aca118743ae3b8b440ff6f13297274bb8,612000000000000000000,97000000000000000000,515000000000000000000
0x3149260462dff8ad2fe5d8f95bde540291ea7324,615000000000000000000,98000000000000000000,517000000000000000000
0xfb535d371d451fb417c7eb21299f862cc04811e4,613000000000000000000,98000000000000000000,515000000000000000000
0xddacadd4681a5a8e7b03799e98090c7728168c2e,615000000000000000000,98000000000000000000,517000000000000000000
0x58175fb74a1eed011d1a4d7b8c37374533917528,615000000000000000000,98000000000000000000,517000000000000000000
0x7b66af3c637092915247f464e91bff13ae23af65,615000000000000000000,98000000000000000000,517000000000000000000
0x1b61b20c47bfdd99005adf8bfd217c50de102034,615000000000000000000,98000000000000000000,517000000000000000000
0xcfb0649283cdc540dac31a3db0c7f3126a5c6751,615000000000000000000,98000000000000000000,517000000000000000000
0xabf6a1f64d3a8e2b18be943d7dcfcb45339b1708,615000000000000000000,98000000000000000000,517000000000000000000
0x6d805b253bfb38b27232afd99d92840ac9022f9e,613000000000000000000,98000000000000000000,515000000000000000000
0x47afa8560340dac326be802abacc72853f0503b5,613000000000000000000,98000000000000000000,515000000000000000000
0xa8c38587981b9bf44be17b542bc61d0ad86e1020,614000000000000000000,98000000000000000000,516000000000000000000
0x79132fd3f6baeb21e07a3824d3d019a10af2a285,614000000000000000000,98000000000000000000,516000000000000000000
0x11d2a77b2bc3be6b0755c6375c3e4cda631be3b0,614000000000000000000,98000000000000000000,516000000000000000000
0xba01cb8659924048c042357ec8f952ce15059d7d,615000000000000000000,98000000000000000000,517000000000000000000
0x6a365ecec3fcf34e1389a385c747a6e31587261e,613000000000000000000,98000000000000000000,515000000000000000000
0xeed72f305035aefa27f669c74bf053c63e8709e6,613000000000000000000,98000000000000000000,515000000000000000000
0x21d60f6c3a079a73400348255b0a14ebd615554a,614000000000000000000,98000000000000000000,516000000000000000000
0x01ab2946751927c04933a27cbffbc9e15272e1ee,615000000000000000000,98000000000000000000,517000000000000000000
0x1951dff5262a0de11adf4a79049348d457c8fc58,613000000000000000000,98000000000000000000,515000000000000000000
0x5f6fe8c800c871648faaa4af21c14766f0007a3f,614000000000000000000,98000000000000000000,516000000000000000000
0xb04b3913a695183b7d73e915f15992a26ffa65cd,614000000000000000000,98000000000000000000,516000000000000000000
0xc73daaba548179df82cc116bdae373e932f9ca08,615000000000000000000,98000000000000000000,517000000000000000000
0x92a65b6ecf612266c0cd4426d6f41d9d6e483b45,613000000000000000000,98000000000000000000,515000000000000000000
0xa12b97f0950280d86303e1da5719c7674df4a698,615000000000000000000,98000000000000000000,517000000000000000000
0x2f451619a747cf3cfbf9b95fc33143fb7784d87f,615000000000000000000,98000000000000000000,517000000000000000000
0xd71a75ac7d44f492d6b12e63c88e48b285da8215,612000000000000000000,97000000000000000000,515000000000000000000
0x434aac923fc05e0c6d6d2f68cee70bf4902a7ca8,611000000000000000000,97000000000000000000,514000000000000000000
0xdd7f5c72c7d24aae2ddae28cdce45a1f2469699d,611000000000000000000,97000000000000000000,514000000000000000000
0xc0ed6492b953fc0d868d90bf9405c854a3fb4eab,610000000000000000000,97000000000000000000,513000000000000000000
0x7c7065c6c6af101551c9fb64b8a7433d7166f082,612000000000000000000,97000000000000000000,515000000000000000000
0xe3d02524fb9d55bc2fe8fb817473a139c5ec970e,611000000000000000000,97000000000000000000,514000000000000000000
0xb14ac7077274e2999e9f906c4b846d5905c2d678,611000000000000000000,97000000000000000000,514000000000000000000
0x2f89a04e5c93220299271db68a5cbac0bc359c9f,611000000000000000000,97000000000000000000,514000000000000000000
0x9dc1abb4bf67781a64b99e417a6ea27dfc96b92e,611000000000000000000,97000000000000000000,514000000000000000000
0xb022b80c795d1258694cb06623785f72abfdc6fa,610000000000000000000,97000000000000000000,513000000000000000000
0x133b1896919de7022b0b88a4bf857abc8bfcb93e,612000000000000000000,97000000000000000000,515000000000000000000
0x6624a709b7557db3be1a7ef701c7ceb6e8d7b97c,609000000000000000000,97000000000000000000,512000000000000000000
0x7ff9bfadf175039f0b646130914d9167e2766c2f,612000000000000000000,97000000000000000000,515000000000000000000
0x9ff4c90b53053394a6d96b2588a7a7c786ca4d0c,610000000000000000000,97000000000000000000,513000000000000000000
0x1108614e42d2615babd558e12e53d8649366ca4f,611000000000000000000,97000000000000000000,514000000000000000000
0xd42cbc05975e1403f2c234821f26f54cca60740c,612000000000000000000,97000000000000000000,515000000000000000000
0xf57446f960ab54054ff2d5a5bf24b4cfc03a5b88,612000000000000000000,97000000000000000000,515000000000000000000
0x87131d6d804a474933190be2aa1f683b3922c90d,612000000000000000000,97000000000000000000,515000000000000000000
0x5e0102293d16cf73d11eec79dcec6cb4f453085a,610000000000000000000,97000000000000000000,513000000000000000000
0xc8dc1412e9da4cac5433e91f72832dad76de7b84,611000000000000000000,97000000000000000000,514000000000000000000
0xec58a31480881fdf9aa1c1b1298f1700086d3ece,611000000000000000000,97000000000000000000,514000000000000000000
0xb7a0cf71a375fe7a2152ea36a700499dbd993867,611000000000000000000,97000000000000000000,514000000000000000000
0xdd75c94314d5ff6689085f3cfec9aca0f1a13d20,610000000000000000000,97000000000000000000,513000000000000000000
0x20fe2d2cd38553c3f24f2a55b8ec7872e275c7d6,610000000000000000000,97000000000000000000,513000000000000000000
0x5d455cbebd7469ff73e035ad8dd40584c61d8a26,611000000000000000000,97000000000000000000,514000000000000000000
0xd32904d7b195d645be82cce09b4ae0291c931ec3,612000000000000000000,97000000000000000000,515000000000000000000
0x230c9f4b37befc2237f16c9f81215d804ca195b8,612000000000000000000,97000000000000000000,515000000000000000000
0xa9252607802d73c684838e7ce3627829fb0ca39b,611000000000000000000,97000000000000000000,514000000000000000000
0xb707be3cc6a9599597443c4eb5cc11bd6a5e5087,611000000000000000000,97000000000000000000,514000000000000000000
0x8d217f5a73f489f912dae0ee49a0e77b4a2d7ce0,612000000000000000000,97000000000000000000,515000000000000000000
0xf6954dc08c5bdccbb978dd31568234ce253d5af3,611000000000000000000,97000000000000000000,514000000000000000000
0x44943b7ce29bcc6798db7182733aceadc9e22101,612000000000000000000,97000000000000000000,515000000000000000000
0x1e25072857dbfd273032c937c4d555f766fa5924,610000000000000000000,97000000000000000000,513000000000000000000
0x134e32df41d61915fa095db224d02cfbca50c2c5,610000000000000000000,97000000000000000000,513000000000000000000
0xa00713b4c266346f6ab840af837eae47153a840b,612000000000000000000,97000000000000000000,515000000000000000000
0x642329f5fbb5391fd280eb45038dcac68072589c,610000000000000000000,97000000000000000000,513000000000000000000
0x09fac4f7a51c02a6886bd4a98ca22ac782c733db,611000000000000000000,97000000000000000000,514000000000000000000
0xb5bfb2898148095195b5a3d54eaf4197f525eb6f,611000000000000000000,97000000000000000000,514000000000000000000
0x09217a86c7607ae3f7b24b6feb7ffb45f0442fcc,611000000000000000000,97000000000000000000,514000000000000000000
0x12e2060a784dd22673a3e3c58ada7fbc48780407,612000000000000000000,97000000000000000000,515000000000000000000
0x6b24dd1140580d05495782ea2973126b50f31345,611000000000000000000,97000000000000000000,514000000000000000000
0xf260cc652849c3e030e641803e47f9c673540bf9,607000000000000000000,97000000000000000000,510000000000000000000
0x3177a849e797cc2e81d0cdffa1146b35afa79fb9,608000000000000000000,97000000000000000000,511000000000000000000
0xb8d29b922b321120069ff8086e3e064a0ec47b82,608000000000000000000,97000000000000000000,511000000000000000000
0x30858a8051eaa08fbc3dc37fb290792fd30664b7,607000000000000000000,97000000000000000000,510000000000000000000
0x6456de7e29cf4740265c65629b573ca1d20dacb4,607000000000000000000,97000000000000000000,510000000000000000000
0x6c9b92f4dc8522ebe3fc294d2f1eafebe53f5a29,608000000000000000000,97000000000000000000,511000000000000000000
0xd5e4ca5a3fbbcfbff2ec84cb5ebf6636b43b0311,609000000000000000000,97000000000000000000,512000000000000000000
0x68292357e9b0b35e08861ccdb53290bdb92999c5,607000000000000000000,97000000000000000000,510000000000000000000
0x59c8e669b2a2ac8fa61942f79579ffdf4b0dcd20,608000000000000000000,97000000000000000000,511000000000000000000
0x5b9dd9b8b53fa27fa165593a87705f7f5f05b90b,609000000000000000000,97000000000000000000,512000000000000000000
0xfc38a418bbdd00bb94e5f23d1fdbba69dd83abb9,608000000000000000000,97000000000000000000,511000000000000000000
0x8fe18c9f8c09477b6fc5f1a83036f6fd811a2fdb,609000000000000000000,97000000000000000000,512000000000000000000
0x3aada2ebdb06b790e456c370b0f5b2e1934adbd5,607000000000000000000,97000000000000000000,510000000000000000000
0xe1f9d37e3447505cfe53f9ec50691a681fc12815,608000000000000000000,97000000000000000000,511000000000000000000
0x78631cbd0cf80f90fd059fdf5af0e2f0d14fb302,608000000000000000000,97000000000000000000,511000000000000000000
0xd2a1534fd2398e45bba0e441303b64cbcc8f662d,607000000000000000000,97000000000000000000,510000000000000000000
0xbb96f059011625229c1464c8f237dab6813afee1,609000000000000000000,97000000000000000000,512000000000000000000
0xe5268a2480c9ae2872adbe1784caa58338733a5a,608000000000000000000,97000000000000000000,511000000000000000000
0x18fd3b1bc08af0d4ea39322c96901b84e367d134,609000000000000000000,97000000000000000000,512000000000000000000
0x8c9422d475955723f62a7cc022dcff3da45d7478,607000000000000000000,97000000000000000000,510000000000000000000
0xec902a9eebd82be3cd16cf65ba8111c525ea8c70,608000000000000000000,97000000000000000000,511000000000000000000
0xbc376300c4b95c0b57db7784ff7a3a919aa6077f,609000000000000000000,97000000000000000000,512000000000000000000
0x6d69adae32b2294b2b3aa2ae5a06f5ce007f172a,609000000000000000000,97000000000000000000,512000000000000000000
0x2f2ff7df67e5286f43f4e1146dae2b1fdfc89648,609000000000000000000,97000000000000000000,512000000000000000000
0x6d4aa109708d83c9cb5370ddfe46eabf39697b6b,608000000000000000000,97000000000000000000,511000000000000000000
0x9c88a9d4f1b5b0fba3777e176e76d5c2f073ada6,609000000000000000000,97000000000000000000,512000000000000000000
0x1a2f37339c0a94dd4cad204134ea77e44934c4cb,608000000000000000000,97000000000000000000,511000000000000000000
0xfd3daf3ca36190954ab5b5a0610e35dda2d64892,608000000000000000000,97000000000000000000,511000000000000000000
0x615d5718eaf9367f5eabff0d0d8d3b37f5675095,608000000000000000000,97000000000000000000,511000000000000000000
0x0892cb4345afb4c1c74087fd62ace27a8a43fa5c,609000000000000000000,97000000000000000000,512000000000000000000
0x954b2e458cf6374d25c64d0cd6ae1237c2811cb7,608000000000000000000,97000000000000000000,511000000000000000000
0x7ba235ca4e0db99bf89ce252f25089a1dc77c378,608000000000000000000,97000000000000000000,511000000000000000000
0x1fafd2be3a17802fcb9cdbf50667907ab5e9bff7,609000000000000000000,97000000000000000000,512000000000000000000
0x49632112fa18e079017022d12b0d227700f2c74e,608000000000000000000,97000000000000000000,511000000000000000000
0xfdbdceee5fc8d37d041f7900ac3916845e33d2e3,607000000000000000000,97000000000000000000,510000000000000000000
0x813c451dce6c92731f500bcd30e2e68564685497,609000000000000000000,97000000000000000000,512000000000000000000
0x41df867761452ff421a720ec80831483ccfcd380,607000000000000000000,97000000000000000000,510000000000000000000
0xb743930c350ba7728f7c4c8da59321d114d6ef50,608000000000000000000,97000000000000000000,511000000000000000000
0xec5f1a1d7ea81e5f08b7ae00e6f56f161f6ab869,607000000000000000000,97000000000000000000,510000000000000000000
0x8e937e2fd8f23a621cffb1d31f17c274694df080,609000000000000000000,97000000000000000000,512000000000000000000
0x9bd5bd1a9575b2ac050537517ddb70cf5aa74c31,609000000000000000000,97000000000000000000,512000000000000000000
0xfe68e23c82cdb4c05f2564c2f26f6bf2b4f91534,609000000000000000000,97000000000000000000,512000000000000000000
0x89eeba0560f217d3fc9244ec64b0c14f0fe8794d,607000000000000000000,97000000000000000000,510000000000000000000
0x1b4f5ac9f9f394cfacf153fc736a84e10edeecc0,609000000000000000000,97000000000000000000,512000000000000000000
0xb03dac533b0a5f9cd690daec9fb7d1cfbee85876,603000000000000000000,96000000000000000000,507000000000000000000
0x9ec335ff2d0eae825b75da8363811a9c1fb550cd,606000000000000000000,96000000000000000000,510000000000000000000
0x4ae32537c556847a2ea8e88ca6122b73cc18a5af,606000000000000000000,96000000000000000000,510000000000000000000
0xc7434215de3fa81588ad562eb8ce2ebdd0c8af8d,606000000000000000000,96000000000000000000,510000000000000000000
0x81cca7edd692a53139a46c69c1c48387e12f3936,605000000000000000000,96000000000000000000,509000000000000000000
0x9f66bde6cb2889dba0b16868061d4093d7d5d0a1,604000000000000000000,96000000000000000000,508000000000000000000
0x934b536ccad274ab08e46bd16572a71febf72e5f,606000000000000000000,96000000000000000000,510000000000000000000
0x30e17f247dd32c37c0ae86a9b962b87831e243b1,605000000000000000000,96000000000000000000,509000000000000000000
0x2e5d1e291b21e18128aa8aa3592f1b8bfaa8b55f,604000000000000000000,96000000000000000000,508000000000000000000
0x5e8198ec90fd8c8005a2e9dc1140979cc590683a,604000000000000000000,96000000000000000000,508000000000000000000
0x31c5040a9ee9e632e04e3208ff13cc8fd61f69b5,604000000000000000000,96000000000000000000,508000000000000000000
0x6361654caf7f2163e59039dcd1c58cc575b7fa58,604000000000000000000,96000000000000000000,508000000000000000000
0x58777cf0b3029f9cc3cbee1b56dde45defaa17c5,606000000000000000000,96000000000000000000,510000000000000000000
0x462dd4e6eb89cba07496122bd9a84e971edaa087,606000000000000000000,96000000000000000000,510000000000000000000
0xe0563206f8acbe8f458d3e885b3bca4942a0bc3f,605000000000000000000,96000000000000000000,509000000000000000000
0x658ab0a138f70105859050d625f7b9893c64c325,606000000000000000000,96000000000000000000,510000000000000000000
0x5f94015a67cc51f2eee278ebcc945b9daf63f3b7,606000000000000000000,96000000000000000000,510000000000000000000
0x597bea912e8734e17ddc4f43a489a1472d9459cf,606000000000000000000,96000000000000000000,510000000000000000000
0x4defeca0b30df6199b3c53f3f266d3947579df59,605000000000000000000,96000000000000000000,509000000000000000000
0x419b363ba3daf86bf1fe5d5f0f6e1df89fe193b4,604000000000000000000,96000000000000000000,508000000000000000000
0xd35ecc3aed306b36ec000b1d6ae7adea4c35c463,605000000000000000000,96000000000000000000,509000000000000000000
0xcbbe23cad8537cdfb7e62702f1a118f9ea5a8b83,605000000000000000000,96000000000000000000,509000000000000000000
0xb3de11b0c8f258427cdaf850fb8b7af28e589883,603000000000000000000,96000000000000000000,507000000000000000000
0x9da0edcae3f6d4f3e45df3a2ad73d55e029421c6,604000000000000000000,96000000000000000000,508000000000000000000
0x590d833baa352801c67853a8c01f117068f5c6b2,604000000000000000000,96000000000000000000,508000000000000000000
0x09ced081dcc4840c5e9ec59dbe255f59111cc6e1,604000000000000000000,96000000000000000000,508000000000000000000
0xc7c2da422434c90d7621f8ca95f9a025ad421ebb,605000000000000000000,96000000000000000000,509000000000000000000
0x099148bf2f3994e21164d4bf8fc491dfc1b0754c,603000000000000000000,96000000000000000000,507000000000000000000
0x2d5261f2ab6632d0a82b1cbfa436eab054d47b22,606000000000000000000,96000000000000000000,510000000000000000000
0xf2a2d3a10707607d46f9f87323a27542edcddbbe,604000000000000000000,96000000000000000000,508000000000000000000
0x439daeae0565d499abdb61fee55af67c6a68ff38,605000000000000000000,96000000000000000000,509000000000000000000
0xa91ea3373f894d232a4ceb9f29d3b106b54e916d,606000000000000000000,96000000000000000000,510000000000000000000
0x72b1357a9b9f7493fd42142abcd1a3a246740f18,605000000000000000000,96000000000000000000,509000000000000000000
0xeaaef5c9fef9b1963eb85927ee318e1c815bc49e,606000000000000000000,96000000000000000000,510000000000000000000
0x7d97becac89bf90192000dcf0fb69df6502de4b5,606000000000000000000,96000000000000000000,510000000000000000000
0x128a46083e5618e18949ad3f4f302308ac1e13e8,604000000000000000000,96000000000000000000,508000000000000000000
0x13f7f7703eb489580a97da2316674571f6754d78,606000000000000000000,96000000000000000000,510000000000000000000
0x32f8e5d3f4039d1df89b6a1e544288289a500fd1,607000000000000000000,97000000000000000000,510000000000000000000
0xc3dcbc58b1779cff7a4ff8931f79a9b869a51152,604000000000000000000,96000000000000000000,508000000000000000000
0x119a2346c0c6da18e83a686184d416bf5ede5186,603000000000000000000,96000000000000000000,507000000000000000000
0x41e3c4014fe8c03ce6c2e193a333091e613a9093,604000000000000000000,96000000000000000000,508000000000000000000
0xddc7b27aeda3b3b5e5b594a6747d3edcda6ed0cf,606000000000000000000,96000000000000000000,510000000000000000000
0x5bb25a4215a4e8f8abf013e13912ecf27d0c06a0,606000000000000000000,96000000000000000000,510000000000000000000
0x2df2d1aabc9a10429b997816d68420e41b34e1c3,604000000000000000000,96000000000000000000,508000000000000000000
0x237968337e40e4b634c63ea7256cf8a05892bff8,604000000000000000000,96000000000000000000,508000000000000000000
0xe0969554d44c0cf4506564ec270e0de1c24a1a14,604000000000000000000,96000000000000000000,508000000000000000000
0x130bb7d75269a9fa5e50cf826f0924cc99ceb48c,606000000000000000000,96000000000000000000,510000000000000000000
0xee12919de7ae00f0a07e906f1c585cd61bb12de0,603000000000000000000,96000000000000000000,507000000000000000000
0x8a8c879d39a74fce0593714956bb7ed048a5c1bf,601000000000000000000,96000000000000000000,505000000000000000000
0x30d4d64b91863e7135a4582c20f38589a9ebc4e5,601000000000000000000,96000000000000000000,505000000000000000000
0xf6beaf0de369e06ec76229fcb46070be8c1fad60,601000000000000000000,96000000000000000000,505000000000000000000
0x952ea8ac9a65fcacf9ce57cc0797726962c7b614,601000000000000000000,96000000000000000000,505000000000000000000
0xe3465bc057c9ce4f30744bb6a280d6a72d596377,600000000000000000000,96000000000000000000,504000000000000000000
0x30e1dcc019583aaf3f3e186291daf53f0c50fc41,602000000000000000000,96000000000000000000,506000000000000000000
0x25fa68a4c340202737edbc67fd1a2ec8de872db6,601000000000000000000,96000000000000000000,505000000000000000000
0x8e3ff189928a2d301f53fabc4e9b05a5a267ce1e,601000000000000000000,96000000000000000000,505000000000000000000
0xc7bd636735e7f696fc80d91d7be3c27bd665da61,603000000000000000000,96000000000000000000,507000000000000000000
0x580599cba19c945483d323aee07966b1de19daa6,602000000000000000000,96000000000000000000,506000000000000000000
0x15154105ece83fe27c6c0384215060f0c216bbde,602000000000000000000,96000000000000000000,506000000000000000000
0xd7d9a315c0df7ee9b6004274e3a38dc5fc2d8595,602000000000000000000,96000000000000000000,506000000000000000000
0x883c0d165ac3ec61703c23fcd9aa7fcc83a1c0a7,602000000000000000000,96000000000000000000,506000000000000000000
0xb94a4fa5ae7a70e16e8ebd6c2f7f90748c99a710,602000000000000000000,96000000000000000000,506000000000000000000
0x4c653ce31873b3ca333cf8f0deb9b1fbff6ce2b1,601000000000000000000,96000000000000000000,505000000000000000000
0x09d358a8747a971df2bc8ccfa8cab210a511ba19,601000000000000000000,96000000000000000000,505000000000000000000
0xad8dc2d9bf4ded1a9537d1045fd12fb77d939d2e,600000000000000000000,96000000000000000000,504000000000000000000
0x82a214b23c0119f0c37be360889927d68c2caab6,602000000000000000000,96000000000000000000,506000000000000000000
0xddc431af4da6c95fe32e89d218c3a28d4dee15ec,602000000000000000000,96000000000000000000,506000000000000000000
0x851769a2a7020ed274d8af9946c8ae6966511a01,600000000000000000000,96000000000000000000,504000000000000000000
0x2be03ed7b2c098b8f1a48758f37ff9c58c3e6b6f,601000000000000000000,96000000000000000000,505000000000000000000
0x2625f453370dcb10cf430ed76962800412df29d9,602000000000000000000,96000000000000000000,506000000000000000000
0xe07dcb964b6020c736e3db58238a68a119e81c81,601000000000000000000,96000000000000000000,505000000000000000000
0x0c581aa72e35f786a957d3abb0d1ee10a80e2b92,600000000000000000000,96000000000000000000,504000000000000000000
0x023ad5b6b52e7794de21dc5a60790751e2ec5d51,603000000000000000000,96000000000000000000,507000000000000000000
0x75411e700fc59cdf7508df630524981575000d7d,602000000000000000000,96000000000000000000,506000000000000000000
0x24b5c46f47654ec1f094e3046190b31ea080ce9b,603000000000000000000,96000000000000000000,507000000000000000000
0x44a9c139cdc442f51a5d35cce8aa97b030b93402,602000000000000000000,96000000000000000000,506000000000000000000
0xc7e78859176a9d88234e125d614fd35c7d905543,601000000000000000000,96000000000000000000,505000000000000000000
0x80f6eda70c1b180e64331bc366fa07a6c21c0ff6,602000000000000000000,96000000000000000000,506000000000000000000
0x5297c831c1a3d7a6f64977fd4ffeedce52915f88,602000000000000000000,96000000000000000000,506000000000000000000
0x236eaf3f091c30e9cf0066ed4cb4fca3d7e988fb,600000000000000000000,96000000000000000000,504000000000000000000
0xe10d0fa6b0a6846e84890b3873f7709dc96fed0d,601000000000000000000,96000000000000000000,505000000000000000000
0x1e0b96ea81475f7d7f98ea912e5d1d3484a8884c,602000000000000000000,96000000000000000000,506000000000000000000
0x749615018ea74c8c2458b03ee928014a695bcfe4,600000000000000000000,96000000000000000000,504000000000000000000
0xf25035fc93b5870397bf847aacb80f395eb6f703,603000000000000000000,96000000000000000000,507000000000000000000
0x0011e795cd32a76b6c45ae69150005e1f9877cdd,602000000000000000000,96000000000000000000,506000000000000000000
0x19b3448e929f031aa46a37835c732cbf16d80b79,602000000000000000000,96000000000000000000,506000000000000000000
0x758c5ae4a717d3743fa07a0927472890d56a729f,602000000000000000000,96000000000000000000,506000000000000000000
0xadf88b5fb0bc396b16a1dc5277a9fcbfb66ef0c7,601000000000000000000,96000000000000000000,505000000000000000000
0x9cb68db421cf2d8eb6a467ce623787a3cf443d2f,601000000000000000000,96000000000000000000,505000000000000000000
0xdb2e9f0f51d755a52a868630a3a9c9038caceeb6,603000000000000000000,96000000000000000000,507000000000000000000
0xd8e51fc9a41c19bca7646dc054f03c40bc5ec6a8,598000000000000000000,95000000000000000000,503000000000000000000
0xf473f2f03d71b4cdeb9fe20f70cddd29e321c733,599000000000000000000,95000000000000000000,504000000000000000000
0xeb355473b6355e073d429f0a29300c7bdb647d6b,598000000000000000000,95000000000000000000,503000000000000000000
0xffc05b5ac889009bb9dcc5136c4246325929e803,598000000000000000000,95000000000000000000,503000000000000000000
0x4153428770b4a54b2810a7d75754ab211e9dec12,599000000000000000000,95000000000000000000,504000000000000000000
0x1a066f4ce14dc3226a3c772d77e28843a98cae4c,598000000000000000000,95000000000000000000,503000000000000000000
0x7a0c60b43656f2d36b8f0af6d02f6cdd8ebb9a29,598000000000000000000,95000000000000000000,503000000000000000000
0xa786817be0b3fc4385e9f93140b513c9846c6f74,598000000000000000000,95000000000000000000,503000000000000000000
